id,provider,vehicleType,datetime_start,datetime_end,longitude_start,latitude_start,longitude_end,latitude_end
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzU5MjE1,car2go,car,2020-02-22 14:03:07+01:00,2020-02-22 14:23:08+01:00,13.36329,52.52902,13.38163,52.50053000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNV1hNNTEwNjAySDE5Mzcw,car2go,car,2020-01-22 10:28:07+01:00,2020-01-22 11:08:29+01:00,13.3665,52.524,13.40686,52.49031
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjg4MjY5,car2go,car,2019-12-27 13:28:08+01:00,2019-12-27 14:13:06+01:00,13.38901,52.52446,13.33467,52.50174000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzU4ODUx,car2go,car,2020-02-12 08:23:09+01:00,2020-02-12 08:38:07+01:00,13.37708,52.53541,13.37035,52.54396
ZnJlZWZsb2F0OjpjYXIyZ286OldNV1hSMTEwNDBURTU3NzA4,car2go,car,2020-03-02 15:13:08+01:00,2020-03-02 15:33:07+01:00,13.41509,52.53201,13.41224,52.51541
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzY4MzMy,car2go,car,2020-02-29 09:33:10+01:00,2020-02-29 09:58:06+01:00,13.29425,52.49799,13.32395,52.46544
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgzNzQ1,car2go,car,2020-01-07 01:28:24+01:00,2020-01-07 01:58:25+01:00,13.41369,52.50342,13.40501,52.50061
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XTFI5MTAxMDJFNzAzNTQ=,drivenow,car,2019-10-25 20:33:07+02:00,2019-10-25 21:03:19+02:00,13.335226,52.501547,13.272185999999998,52.437159
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjQzNzk4,car2go,car,2019-11-15 12:58:08+01:00,2019-11-15 14:08:07+01:00,13.40676975250244,52.52354049682617,13.404620170593262,52.52154159545898
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzE2MzU4,car2go,car,2020-01-27 17:23:07+01:00,2020-01-27 17:53:12+01:00,13.44507,52.50601,13.41559,52.49561
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgxMTQw,car2go,car,2019-11-29 17:18:07+01:00,2019-11-29 17:53:25+01:00,13.39151,52.51261,13.46553,52.51286
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XTE4zMTBYMDJINDIzMzA=,drivenow,car,2020-01-13 08:23:08+01:00,2020-01-13 08:48:09+01:00,13.339179,52.489148,13.348409,52.453614
ZnJlZWZsb2F0OjpjYXIyZ286OldERDI0NjI0MjFKNTIwNjk1,car2go,car,2019-10-28 08:53:07+01:00,2019-10-28 09:28:07+01:00,13.40194034576416,52.53332138061523,13.395790100097654,52.50986862182617
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjkwMDU2,car2go,car,2019-11-21 13:03:32+01:00,2019-11-21 15:58:12+01:00,13.41925,52.50553000000001,13.56294,52.51001
ZnJlZWZsb2F0OjpjYXIyZ286OldEQzE1Njk0MjFKNjEyNjE1,car2go,car,2019-12-12 22:39:20+01:00,2019-12-12 23:03:08+01:00,13.45208,52.5084,13.42304,52.47971
ZnJlZWZsb2F0OjpjYXIyZ286OldERDE3NzA0NDFKMTA4MDQx,car2go,car,2019-11-16 23:13:08+01:00,2019-11-16 23:53:09+01:00,13.35241,52.4969,13.35576,52.52071
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjg5Njcx,car2go,car,2020-02-21 15:33:07+01:00,2020-02-21 15:58:09+01:00,13.37875,52.52716,13.41439,52.541030000000006
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XWFIxMTAzMFRFNTQxNzA=,drivenow,car,2019-11-23 15:33:08+01:00,2019-11-23 15:48:06+01:00,13.356782999999998,52.519599,13.366735999999998,52.496532
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzgwODA1,car2go,car,2020-02-28 14:28:08+01:00,2020-02-28 15:23:08+01:00,13.33391,52.50766,13.51396,52.38963
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzIxNzY5,car2go,car,2019-10-18 14:23:08+02:00,2019-10-18 14:58:07+02:00,13.33061981201172,52.51430892944336,13.33800983428955,52.47151184082031
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V0JBSkc1MTA2MDNGOTY5NzA=,drivenow,car,2019-12-04 16:38:26+01:00,2019-12-04 17:13:09+01:00,13.422664,52.500197,13.388807,52.52814
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzEyNDYw,car2go,car,2020-01-13 14:48:08+01:00,2020-01-13 15:08:08+01:00,13.39144,52.50686,13.38094,52.5116
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XV0ozMTBYMDNMMDYxOTA=,drivenow,car,2019-12-04 19:33:27+01:00,2019-12-04 19:53:11+01:00,13.323393,52.497808,13.292174,52.497288
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V0JBWUgxMTAyMEVNNjQ2NjU=,drivenow,car,2019-12-20 21:48:25+01:00,2019-12-20 22:08:07+01:00,13.364218,52.50141899999999,13.347689,52.478953
ZnJlZWZsb2F0OjpjYXIyZ286OldCQTFSNTEwNTA1SzU2MzQ4,car2go,car,2020-03-08 12:33:08+01:00,2020-03-08 12:58:10+01:00,13.38995,52.52056,13.4364,52.55084
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzE2MzU4,car2go,car,2019-11-28 10:53:24+01:00,2019-11-28 11:13:07+01:00,13.32669,52.5197,13.34971,52.50595
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzIwMzY4,car2go,car,2020-02-10 08:28:07+01:00,2020-02-10 09:03:08+01:00,13.39486,52.51419,13.41911,52.52857
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzY3Njkx,car2go,car,2019-12-18 17:33:08+01:00,2019-12-18 17:53:07+01:00,13.35678,52.50723000000001,13.38408,52.49862
ZnJlZWZsb2F0OjpjYXIyZ286OldCQTFTMTEwMzA3QTUyOTQ0,car2go,car,2020-03-11 17:13:09+01:00,2020-03-11 17:48:08+01:00,13.439470000000002,52.48597,13.424929999999998,52.46774
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjM0OTEx,car2go,car,2019-10-08 19:33:07+02:00,2019-10-08 20:53:07+02:00,13.463299751281738,52.514930725097656,13.429789543151855,52.49946975708008
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XTE4zMTA2MDJHMzEyODc=,drivenow,car,2019-10-16 17:38:08+02:00,2019-10-16 22:48:07+02:00,13.375473,52.511705000000006,13.375677,52.511191
ZnJlZWZsb2F0OjpjYXIyZ286OldNV1hSMzEwNDAyTDkwOTk0,car2go,car,2020-02-11 01:43:10+01:00,2020-02-11 02:48:06+01:00,13.46071,52.51227,13.31187,52.44234
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzIwOTMz,car2go,car,2019-11-01 21:48:08+01:00,2019-11-01 22:13:08+01:00,13.315890312194824,52.50600051879883,13.314359664916992,52.51943969726562
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjQyNzQ2,car2go,car,2020-03-13 14:53:17+01:00,2020-03-13 16:33:31+01:00,13.41679,52.51982,13.197029999999998,52.5505
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V0JBMkEzMTA2MDdBNjIwOTQ=,drivenow,car,2019-10-18 16:58:07+02:00,2019-10-18 17:18:08+02:00,13.366497,52.523258,13.353654999999998,52.493354
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XWFIzMTBYMDJMOTA3MDg=,drivenow,car,2019-12-20 16:38:26+01:00,2019-12-20 18:18:08+01:00,13.445555,52.506646,13.438988,52.53547800000001
ZnJlZWZsb2F0OjpjYXIyZ286OldEQzE1Njk0MjFKNjMxMjg3,car2go,car,2020-02-16 14:48:26+01:00,2020-02-16 15:18:07+01:00,13.43714,52.50659,13.38879,52.49471
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzc0MDAy,car2go,car,2020-02-17 10:23:07+01:00,2020-02-17 10:58:07+01:00,13.36716,52.52335,13.32707,52.50055
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgzMjI0,car2go,car,2020-02-02 10:48:07+01:00,2020-02-02 11:18:07+01:00,13.43425,52.49858,13.41832,52.480030000000006
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzA5OTE1,car2go,car,2019-10-08 17:53:08+02:00,2019-10-08 18:18:07+02:00,13.434900283813477,52.48323059082031,13.424590110778809,52.4991683959961
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjQ0NzM3,car2go,car,2020-01-27 05:23:06+01:00,2020-01-27 06:08:07+01:00,13.43589,52.48651,13.29568,52.50613000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzU5MzI4,car2go,car,2020-03-16 15:18:06+01:00,2020-03-16 15:33:08+01:00,13.3341,52.50778,13.31407,52.49811
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V0JBMVM1MTA3MDVLMzYzNTA=,drivenow,car,2019-10-29 08:53:07+01:00,2019-10-29 17:18:25+01:00,13.320256,52.507001,13.320338,52.508486
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgxMTMy,car2go,car,2019-11-09 21:53:07+01:00,2019-11-09 22:18:07+01:00,13.453740119934082,52.51744842529297,13.433199882507324,52.53087997436523
ZnJlZWZsb2F0OjpjYXIyZ286OldCQTZTMzEwNTBWQzkwNzc1,car2go,car,2020-01-30 14:28:08+01:00,2020-01-30 14:48:08+01:00,13.387529999999998,52.49634,13.39521,52.48648000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNV1hNNTEwMjAySDIxNzgw,car2go,car,2020-02-21 20:43:07+01:00,2020-02-21 20:58:08+01:00,13.31561,52.48846999999999,13.30239,52.50589
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzY5NjQw,car2go,car,2019-10-20 09:13:07+02:00,2019-10-20 09:33:07+02:00,13.432310104370115,52.5164909362793,13.437950134277346,52.53261184692383
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzE4Njg4,car2go,car,2020-02-10 14:13:08+01:00,2020-02-10 15:33:10+01:00,13.41261,52.5172,13.41247,52.51668000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjg3NjM4,car2go,car,2019-11-26 19:08:51+01:00,2019-11-26 19:53:09+01:00,13.41019,52.50146,13.42388,52.53509
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjg0MDQ1,car2go,car,2019-10-11 11:28:07+02:00,2019-10-11 11:53:07+02:00,13.368760108947756,52.52693176269531,13.403189659118652,52.52795028686523
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgxOTE1,car2go,car,2020-01-18 19:38:35+01:00,2020-01-18 20:43:09+01:00,13.371,52.50076,13.42944,52.5221
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzEzMTE0,car2go,car,2020-03-04 11:18:08+01:00,2020-03-04 11:53:10+01:00,13.39234,52.50782,13.40828,52.52553
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgwNDkw,car2go,car,2020-02-07 19:28:09+01:00,2020-02-07 20:13:08+01:00,13.45647,52.51331999999999,13.32191,52.50097
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzEzODUw,car2go,car,2020-03-13 14:08:11+01:00,2020-03-13 14:58:11+01:00,13.32624,52.52186,13.44419,52.47184
ZnJlZWZsb2F0OjpjYXIyZ286OldNV1dHMzEwNTAzRjQyNDU2,car2go,car,2020-03-05 12:33:07+01:00,2020-03-05 12:48:08+01:00,13.36803,52.52326,13.33391,52.52226999999999
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XWE01MTAxMDJIMjIyODc=,drivenow,car,2019-12-18 18:08:08+01:00,2019-12-18 18:13:30+01:00,13.298221,52.518864,13.466205,52.499312
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgzNTAw,car2go,car,2020-01-28 16:13:10+01:00,2020-01-28 16:38:08+01:00,13.40755,52.50992,13.43568,52.50111
ZnJlZWZsb2F0OjpjYXIyZ286OldCQTFSNTEwNTA1SzU2MzQ4,car2go,car,2020-02-06 17:03:07+01:00,2020-02-06 18:08:08+01:00,13.37581,52.5106,13.341820000000002,52.52062
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzc0MDE4,car2go,car,2019-12-25 19:03:07+01:00,2019-12-25 19:38:07+01:00,13.39103,52.51571,13.28987,52.4774
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgwMjU4,car2go,car,2019-11-28 22:13:10+01:00,2019-11-28 22:33:17+01:00,13.42317,52.4861,13.43285,52.50446
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjg0NjA1,car2go,car,2019-12-10 12:58:06+01:00,2019-12-10 13:38:07+01:00,13.39009,52.50767,13.31429,52.4692
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzU4OTA3,car2go,car,2020-01-29 06:28:08+01:00,2020-01-29 06:58:07+01:00,13.33976,52.52294000000001,13.36057,52.55309000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNV1dKMzEwMzAzRzAxMTY1,car2go,car,2020-03-06 21:13:08+01:00,2020-03-06 21:48:07+01:00,13.47164,52.51224000000001,13.41973,52.47289
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XWFU3MTA1MFRNOTE4Nzk=,drivenow,car,2019-11-21 16:13:07+01:00,2019-11-21 16:34:25+01:00,13.404699,52.509952,13.375121,52.507324
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzIwMDg2,car2go,car,2019-12-04 09:53:08+01:00,2019-12-04 10:23:11+01:00,13.4313,52.51321,13.37887,52.50731999999999
ZnJlZWZsb2F0OjpjYXIyZ286OldCQTFSNTEwNDA3QjA4ODU5,car2go,car,2020-02-25 17:53:08+01:00,2020-02-25 18:08:13+01:00,13.31695,52.502280000000006,13.32577,52.51838000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzE2NjY5,car2go,car,2020-02-10 23:08:06+01:00,2020-02-10 23:23:10+01:00,13.46054,52.51235,13.48556,52.49585
ZnJlZWZsb2F0OjpjYXIyZ286OldNV1dHMzEwMTAzRjQyOTQx,car2go,car,2020-03-04 21:28:11+01:00,2020-03-04 22:08:07+01:00,13.40824,52.5273,13.33248,52.47538
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V0JBMVMxMTA0MDdCNDYwNzI=,drivenow,car,2019-10-03 14:48:07+02:00,2019-10-03 15:13:08+02:00,13.459968,52.51321899999999,13.490728,52.523074
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzE3MDIz,car2go,car,2020-02-03 23:53:09+01:00,2020-02-04 01:08:08+01:00,13.30947,52.50872,13.34794,52.53129000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzY2MDA4,car2go,car,2019-12-17 13:23:08+01:00,2019-12-17 13:58:33+01:00,13.4147,52.5248,13.43495,52.49098000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzE3MTQ5,car2go,car,2019-12-28 14:03:11+01:00,2019-12-28 14:23:13+01:00,13.41548,52.53154,13.43967,52.53323
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzIxMzQy,car2go,car,2020-02-14 19:58:07+01:00,2020-02-14 20:33:07+01:00,13.420370000000002,52.48017,13.36117,52.52703
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjg4ODc3,car2go,car,2019-11-02 12:48:07+01:00,2019-11-02 13:18:08+01:00,13.315070152282717,52.506309509277344,13.34348964691162,52.46141052246094
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzY4MjYz,car2go,car,2020-01-26 10:28:08+01:00,2020-01-26 10:48:09+01:00,13.3969,52.4884,13.43517,52.4918
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjg4Mjk1,car2go,car,2020-01-25 22:23:08+01:00,2020-01-25 22:48:08+01:00,13.29301,52.49766,13.30721,52.47725
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjQ1MDEx,car2go,car,2020-03-07 21:18:24+01:00,2020-03-07 22:08:07+01:00,13.41094,52.52701,13.36248,52.4986
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjM1NTc4,car2go,car,2019-10-10 09:38:07+02:00,2019-10-10 09:58:08+02:00,13.392629623413086,52.50611114501953,13.451419830322266,52.50284957885742
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgyNTU0,car2go,car,2020-02-15 01:13:08+01:00,2020-02-15 01:43:08+01:00,13.41165,52.52621,13.42616,52.49943
ZnJlZWZsb2F0OjpjYXIyZ286OldERDE3NzA0NDFKMTA1OTYw,car2go,car,2020-02-04 13:18:08+01:00,2020-02-04 13:28:25+01:00,13.4357,52.50501,13.44535,52.48565
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjg3NTc5,car2go,car,2020-01-05 19:28:07+01:00,2020-01-05 20:08:07+01:00,13.42088,52.54268,13.41821,52.54295
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XWFIzMTAwMDJMNjI5MjA=,drivenow,car,2019-12-08 11:58:26+01:00,2019-12-08 12:28:08+01:00,13.366528,52.52405400000001,13.334014000000002,52.523398
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V0JBMVI1MTA5MDVLNTgwMzc=,drivenow,car,2019-10-06 11:23:07+02:00,2019-10-06 12:48:07+02:00,13.430336,52.53621800000001,13.430616,52.500832
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzEzNTM5,car2go,car,2019-12-27 11:23:23+01:00,2019-12-27 11:33:07+01:00,13.39113,52.5036,13.3885,52.5043
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V0JBMkEzMTAwMDdBNjIyNTM=,drivenow,car,2019-11-05 23:13:08+01:00,2019-11-05 23:18:08+01:00,13.306120000000002,52.523388,13.306165,52.524535
ZnJlZWZsb2F0OjpjYXIyZ286OldEQzE1Njk0MjFKNTg4OTAx,car2go,car,2019-10-08 11:13:07+02:00,2019-10-08 13:08:07+02:00,13.41256046295166,52.52656936645508,13.411049842834473,52.52576065063477
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzA2MzY0,car2go,car,2019-11-02 12:53:07+01:00,2019-11-02 13:33:15+01:00,13.367839813232422,52.52436828613281,13.54302978515625,52.42889022827149
ZnJlZWZsb2F0OjpjYXIyZ286OldCQTFSNTEwNjA1SzYxMjk3,car2go,car,2020-01-17 12:43:08+01:00,2020-01-17 13:03:26+01:00,13.35321,52.4904,13.32157,52.50033000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldERDE3NzA0NDFKMTA3MTYz,car2go,car,2020-02-08 13:03:08+01:00,2020-02-08 14:08:08+01:00,13.37062,52.52719,13.40011,52.53113000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgzMjQw,car2go,car,2019-11-02 12:33:08+01:00,2019-11-02 13:13:20+01:00,13.339229583740234,52.50518035888672,13.313909530639648,52.48706817626953
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzIxNzY5,car2go,car,2019-11-19 05:03:07+01:00,2019-11-19 05:33:07+01:00,13.388320000000002,52.493730000000006,13.31774,52.50689000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzIxMzQy,car2go,car,2019-10-07 09:03:07+02:00,2019-10-07 10:18:20+02:00,13.431879997253418,52.51074981689453,13.45475959777832,52.50315856933594
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzE2NzAy,car2go,car,2020-02-12 16:13:06+01:00,2020-02-12 17:03:08+01:00,13.32729,52.52014000000001,13.32445,52.45656
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzEwMTY2,car2go,car,2019-12-07 20:18:10+01:00,2019-12-07 20:33:08+01:00,13.36661,52.50406,13.40239,52.5038
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjc0OTk5,car2go,car,2019-11-07 11:23:07+01:00,2019-11-07 13:18:07+01:00,13.392029762268065,52.51979064941406,13.415189743041992,52.53007888793945
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgzNTM1,car2go,car,2020-03-07 19:33:08+01:00,2020-03-07 19:53:25+01:00,13.37036,52.52728000000001,13.35418,52.54152
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XWE01MTAyMDJIMjE2MzQ=,drivenow,car,2019-11-29 14:13:08+01:00,2019-11-29 14:23:09+01:00,13.410454,52.515584,13.398103,52.514692
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgyMjEy,car2go,car,2019-11-03 17:43:09+01:00,2019-11-03 18:18:08+01:00,13.37341022491455,52.5106315612793,13.401969909667969,52.50395965576172
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V0JBMVMxMTAzMDdBNTI5NDQ=,drivenow,car,2019-12-09 09:43:25+01:00,2019-12-09 09:58:08+01:00,13.370588,52.527337,13.369000000000002,52.539113
ZnJlZWZsb2F0OjpjYXIyZ286OldEQzE1Njk0MjFKNTg3ODg2,car2go,car,2019-12-30 11:53:06+01:00,2019-12-30 13:53:09+01:00,13.40775,52.52338,13.40521,52.52531
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzE0NzY4,car2go,car,2019-12-22 20:28:24+01:00,2019-12-22 20:58:08+01:00,13.33445,52.5018,13.26833,52.50991
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjQ0ODE1,car2go,car,2019-10-05 19:18:07+02:00,2019-10-05 20:03:09+02:00,13.325750350952148,52.5048713684082,13.31698989868164,52.52964019775391
ZnJlZWZsb2F0OjpjYXIyZ286OldNV1hVNTEwODBURjA4ODEz,car2go,car,2020-01-18 12:03:08+01:00,2020-01-18 12:18:09+01:00,13.45024,52.52346,13.427129999999998,52.53832
ZnJlZWZsb2F0OjpjYXIyZ286OldEQzE1Njk0MjFKNjM0Mzkw,car2go,car,2019-11-18 10:23:08+01:00,2019-11-18 10:48:07+01:00,13.3035,52.49945,13.422629999999998,52.46276999999999
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XWE01MTA5MDJGNDE3MzE=,drivenow,car,2019-10-05 10:38:08+02:00,2019-10-05 11:08:07+02:00,13.384703,52.531736,13.415957999999998,52.543872
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjgxMjM4,car2go,car,2020-02-22 21:43:08+01:00,2020-02-22 22:13:08+01:00,13.46492,52.51588,13.4358,52.54374
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjc1MDYx,car2go,car,2020-02-29 00:13:08+01:00,2020-02-29 01:03:08+01:00,13.43828,52.53477,13.44321,52.47055
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzU5MjM3,car2go,car,2019-10-07 14:03:08+02:00,2019-10-07 14:38:08+02:00,13.39328956604004,52.50802993774414,13.40896987915039,52.51882934570313
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzIyODE1,car2go,car,2020-02-02 17:13:08+01:00,2020-02-02 17:48:06+01:00,13.41135,52.521980000000006,13.34771,52.54686
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjg0MDg0,car2go,car,2020-03-12 12:08:09+01:00,2020-03-12 12:33:11+01:00,13.363970000000002,52.50811,13.29915,52.50656
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzE0NzY4,car2go,car,2019-10-08 22:18:08+02:00,2019-10-08 22:38:07+02:00,13.39618968963623,52.53348159790039,13.367989540100098,52.54552841186523
ZnJlZWZsb2F0OjpjYXIyZ286OldEQzE1Njk0MjFKNTU3MDA1,car2go,car,2019-10-07 14:58:07+02:00,2019-10-07 15:18:08+02:00,13.438220024108888,52.50046920776367,13.424269676208494,52.47668838500977
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzEwNjAy,car2go,car,2020-02-29 00:13:08+01:00,2020-02-29 00:38:08+01:00,13.42602,52.49119,13.34145,52.46976
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XWFIzMTA5MFRLNjkzNTU=,drivenow,car,2019-12-07 11:58:09+01:00,2019-12-07 12:33:09+01:00,13.342578,52.524356,13.364670000000002,52.469875
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XWE03MTAxMDJHODY4MTA=,drivenow,car,2019-10-05 17:18:08+02:00,2019-10-05 17:53:07+02:00,13.327769,52.505019,13.406918,52.5135
ZnJlZWZsb2F0OjpjYXIyZ286OldNV1hVNTEwWDBURjA1NjQw,car2go,car,2020-03-09 10:28:08+01:00,2020-03-09 10:58:07+01:00,13.45548,52.49565,13.395029999999998,52.50885
ZnJlZWZsb2F0OjpjYXIyZ286OldEQzE1Njk0MjFKNjEyMTkx,car2go,car,2020-02-13 02:58:08+01:00,2020-02-13 03:23:08+01:00,13.439420000000002,52.51866999999999,13.37963,52.57037
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMjg5OTgz,car2go,car,2020-01-06 13:08:24+01:00,2020-01-06 13:18:30+01:00,13.398370000000002,52.52545,13.4006,52.52138000000001
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzYzMTQz,car2go,car,2019-12-26 11:53:07+01:00,2019-12-27 10:08:24+01:00,13.41671,52.51959,13.41771,52.5244
ZnJlZWZsb2F0Ojpkcml2ZW5vdzo6V01XWFM1MTA1MDJIMTYyMzg=,drivenow,car,2019-11-17 15:03:08+01:00,2019-11-17 15:23:07+01:00,13.324069,52.49657,13.349638,52.496663
ZnJlZWZsb2F0OjpjYXIyZ286OldNRTQ1MzM0MjFLMzEyNzQz,car2go,car,2020-01-29 15:38:11+01:00,2020-01-29 16:18:10+01:00,13.36711,52.52262,13.29133,52.45805
ZnJlZWZsb2F0OjpjYXIyZ286OldERDE3NzA0NDFKMTA1NzIx,car2go,car,2020-02-10 13:03:08+01:00,2020-02-10 13:23:11+01:00,13.3928,52.5158,13.33992,52.52934000000001
